,asset_id,label,split,fps,frame_count,duration_seconds,frame_height,frame_width,frame_channels,orginal_video_start_second,original_video_end_second,original_video_target_second,target_second,reliable_audio
4667,440234,51,train,25.0,302,9.88,1080,1920,3,24.32,34.32,34.0,9.68,0
4678,440276,51,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4652,440140,51,train,25.0,387,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
4637,439424,51,train,25.0,419,9.88,1080,1920,3,16.92,26.92,24.0,7.079999999999998,0
4668,440235,51,train,25.0,295,9.88,1080,1920,3,1.8000000000000007,11.8,10.0,8.2,0
4669,440236,51,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4651,440138,51,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4644,440067,51,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4662,440185,51,train,25.0,460,9.88,1080,1920,3,23.8,33.8,32.0,8.200000000000003,0
4630,422896,51,train,25.0,254,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
4638,439426,51,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4639,439891,51,train,25.0,477,9.96,1080,1920,3,29.0,39.0,34.0,5.0,0
4677,440275,51,train,25.0,383,9.88,1080,1920,3,24.12,34.12,34.0,9.880000000000004,0
4665,440232,51,train,25.0,332,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
4628,422891,51,train,25.0,63,2.4,1080,1920,3,0.0,2.49,2.0,2.0,0
4647,440079,51,train,25.0,484,9.88,1080,1920,3,9.36,19.36,18.0,8.64,0
4654,440147,51,train,25.0,426,9.96,1080,1920,3,37.0,47.0,42.0,5.0,0
4632,422898,51,train,25.0,211,8.32,1080,1920,3,0.0,8.44,6.0,6.0,0
4672,440254,51,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
4663,440194,51,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4636,439423,51,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4671,440243,51,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4646,440069,51,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
4658,440173,51,train,25.0,258,9.88,1080,1920,3,5.24,15.24,14.0,8.76,0
4645,440068,51,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4679,458914,51,train,25.0,288,9.88,1080,1920,3,9.88,19.88,18.0,8.120000000000001,0
4674,440256,51,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
4673,440255,51,train,25.0,170,6.68,1080,1920,3,0.0,6.8,4.0,4.0,0
4659,440178,51,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4740,483050,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4723,483019,52,train,25.0,128,5.0,1080,1920,3,0.0,5.12,2.0,2.0,0
4735,483039,52,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
4756,483078,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4737,483045,52,train,25.0,277,9.96,1080,1920,3,71.0,81.0,76.0,5.0,1
4738,483046,52,train,25.0,364,9.92,1080,1920,3,4.52,14.52,12.0,7.48,1
4727,483024,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4754,483076,52,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4724,483020,52,train,25.0,272,9.92,1080,1920,3,0.8399999999999999,10.84,8.0,7.16,0
4722,483018,52,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4736,483041,52,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
4744,483055,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4733,483037,52,train,25.0,471,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
4721,483017,52,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4764,483087,52,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
4760,483082,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4714,483001,52,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4729,483027,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4730,483028,52,train,25.0,192,7.56,1080,1920,3,0.0,7.64,4.0,4.0,1
4755,483077,52,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4763,483086,52,train,25.0,250,9.88,1080,1920,3,0.0,9.96,8.0,8.0,1
4713,482618,52,train,25.0,102,3.96,1080,1920,3,0.0,4.04,2.0,2.0,1
4759,483081,52,train,25.0,375,9.88,1080,1920,3,5.0,15.0,10.0,5.0,0
4748,483068,52,train,25.0,400,9.88,1080,1920,3,6.0,16.0,12.0,6.0,0
4734,483038,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4749,483069,52,train,25.0,400,9.88,1080,1920,3,6.0,16.0,12.0,6.0,1
4746,483064,52,train,25.0,350,9.88,1080,1920,3,4.0,14.0,10.0,6.0,1
4762,483085,52,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
4750,483070,52,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
4719,483015,52,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
4739,483049,52,train,25.0,357,9.92,1080,1920,3,4.24,14.24,12.0,7.76,0
4747,483065,52,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4718,483014,52,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
4761,483084,52,train,25.0,314,9.92,1080,1920,3,2.52,12.52,8.0,5.48,0
4717,483013,52,train,25.0,277,9.96,1080,1920,3,141.0,151.0,146.0,5.0,1
4726,483023,52,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
4753,483075,52,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
4767,483094,52,train,25.0,491,9.88,1080,1920,3,39.62,49.62,46.0,6.380000000000003,0
4731,483029,52,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
4732,483036,52,train,25.0,301,9.88,1080,1920,3,5.0,15.0,10.0,5.0,0
4716,483012,52,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
4768,483095,52,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
4725,483021,52,train,25.0,269,9.92,1080,1920,3,0.7200000000000006,10.72,8.0,7.279999999999999,0
4752,483073,52,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
4741,483051,52,train,25.0,427,9.96,1080,1920,3,97.0,107.0,102.0,5.0,1
4715,483011,52,train,25.0,277,9.96,1080,1920,3,31.0,41.0,36.0,5.0,1
4815,411689,53,train,25.0,327,9.96,1080,1920,3,33.0,43.0,38.0,5.0,1
4837,440883,53,train,25.0,264,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
4859,201805891,53,train,25.0,466,9.96,464,848,3,19.0,29.0,24.0,5.0,1
4848,469402,53,train,25.0,224,8.84,1080,1920,3,0.0,8.96,2.0,2.0,0
4850,472194,53,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
4849,472193,53,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
4804,404386,53,train,25.0,412,9.84,1080,1920,3,10.44,20.44,16.0,5.559999999999999,1
4824,440715,53,train,25.0,212,8.36,1080,1920,3,0.0,8.48,6.0,6.0,1
4810,404692,53,train,25.0,218,8.6,1080,1920,3,0.0,8.76,8.0,8.0,1
4842,448097,53,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
4839,448078,53,train,25.0,268,9.88,1080,1920,3,4.039999999999999,14.04,12.0,7.960000000000001,1
4819,415548,53,train,25.0,258,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
4854,484127,53,train,25.0,310,9.88,1080,1920,3,2.380000000000001,12.38,12.0,9.62,0
4840,448085,53,train,25.0,399,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
4858,201799411,53,train,25.0,334,9.96,464,848,3,17.0,27.0,22.0,5.0,0
4814,410784,53,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
4831,440871,53,train,25.0,460,9.96,1080,1920,3,37.0,47.0,42.0,5.0,0
4805,404391,53,train,25.0,327,9.88,1080,1920,3,5.0,15.0,10.0,5.0,1
4811,404696,53,train,25.0,281,9.84,1080,1920,3,7.199999999999999,17.2,14.0,6.800000000000001,1
4809,404408,53,train,25.0,223,8.8,1080,1920,3,0.0,8.96,8.0,8.0,1
4808,404404,53,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,1
4820,415549,53,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
4803,404383,53,train,25.0,172,6.76,1080,1920,3,0.0,6.92,4.0,4.0,1
4825,440724,53,train,25.0,282,9.88,1080,1920,3,1.2799999999999994,11.28,10.0,8.72,1
4851,476414,53,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4845,450939,53,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4855,201244881,53,train,25.0,348,9.8,240,448,3,39.32,49.32,48.0,8.68,1
4828,440864,53,train,25.0,377,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
4817,415367,53,train,25.0,427,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
4812,410017,53,train,25.0,284,9.88,1080,1920,3,1.3599999999999994,11.36,10.0,8.64,0
4823,440704,53,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
4827,440726,53,train,25.0,277,9.96,1080,1920,3,81.0,91.0,86.0,5.0,1
4834,440878,53,train,25.0,165,6.48,1080,1920,3,0.0,6.6,2.0,2.0,0
4857,201468481,53,train,25.0,327,9.96,720,1280,3,3.0,13.0,8.0,5.0,0
4830,440869,53,train,25.0,302,9.88,1080,1920,3,7.0,17.0,14.0,7.0,1
4801,404380,53,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
4852,482344,53,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4829,440868,53,train,25.0,256,9.88,1080,1920,3,3.24,13.24,10.0,6.76,0
4813,410778,53,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4835,440879,53,train,25.0,261,9.96,1080,1920,3,33.0,43.0,38.0,5.0,0
4843,448113,53,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
4821,415586,53,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
4841,448095,53,train,25.0,170,6.68,1080,1920,3,0.0,6.8,4.0,4.0,0
4832,440876,53,train,25.0,477,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
4818,415368,53,train,25.0,278,9.96,1080,1920,3,43.0,53.0,48.0,5.0,1
4856,201468471,53,train,25.0,252,9.96,720,1280,3,0.0,10.0,4.0,4.0,1
4822,440605,53,train,25.0,249,9.84,1080,1920,3,0.0,9.96,6.0,6.0,1
4838,440885,53,train,25.0,338,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
4948,440987,54,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
4915,403830,54,train,25.0,318,9.96,1080,1920,3,13.0,23.0,18.0,5.0,0
4914,403827,54,train,25.0,384,9.84,1080,1920,3,20.8,30.8,28.0,7.199999999999999,0
4933,440763,54,train,25.0,264,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
4929,422805,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
4918,410766,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
4940,440779,54,train,25.0,267,9.88,1080,1920,3,10.68,20.68,18.0,7.32,1
4916,409426,54,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
4926,415498,54,train,25.0,78,3.0,1080,1920,3,0.0,3.12,2.0,2.0,0
4937,440771,54,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
4932,440762,54,train,25.0,402,9.96,1080,1920,3,37.0,47.0,42.0,5.0,1
4921,415340,54,train,25.0,286,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
4925,415424,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4931,440761,54,train,25.0,171,6.72,1080,1920,3,0.0,6.84,4.0,4.0,0
4923,415400,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
4913,403825,54,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4930,440760,54,train,25.0,477,9.96,1080,1920,3,79.0,89.0,84.0,5.0,1
4922,415341,54,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
4924,415401,54,train,25.0,276,9.88,1080,1920,3,1.0299999999999994,11.03,10.0,8.97,0
4938,440774,54,train,25.0,262,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4941,440780,54,train,25.0,477,9.96,1080,1920,3,25.0,35.0,30.0,5.0,1
4936,440769,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4947,440970,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4943,440784,54,train,25.0,283,9.96,1080,1920,3,159.0,169.0,164.0,5.0,1
4944,440785,54,train,25.0,252,9.88,1080,1920,3,30.08,40.08,36.0,5.920000000000002,1
4946,440969,54,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,1
4927,415523,54,train,25.0,277,9.92,1080,1920,3,1.0399999999999991,11.04,8.0,6.960000000000001,0
4945,440968,54,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
4949,451402,54,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
4934,440764,54,train,25.0,287,9.88,1080,1920,3,1.4800000000000004,11.48,8.0,6.52,1
4912,403815,54,train,25.0,354,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
4984,404781,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5010,439209,55,train,25.0,345,9.88,1080,1920,3,12.36,22.36,20.0,7.640000000000001,0
5035,469441,55,train,25.0,393,9.88,1080,1920,3,5.720000000000001,15.72,12.0,6.279999999999999,1
5008,439108,55,train,25.0,177,6.96,1080,1920,3,0.0,7.08,2.0,2.0,0
5024,461268,55,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
5002,438998,55,train,25.0,152,5.96,1080,1920,3,0.0,6.08,2.0,2.0,0
5039,469458,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
4985,404840,55,train,25.0,148,5.8,1080,1920,3,0.0,6.0,4.0,4.0,0
5027,461509,55,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
4988,410786,55,train,25.0,330,9.88,1080,1920,3,25.76,35.76,34.0,8.240000000000002,1
5034,469440,55,train,25.0,327,9.96,1080,1920,3,13.0,23.0,18.0,5.0,1
5005,439098,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5004,439095,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4996,438936,55,train,25.0,429,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
5017,440226,55,train,25.0,319,9.88,1080,1920,3,2.76,12.76,8.0,5.24,0
4993,415417,55,train,25.0,278,9.92,1080,1920,3,6.0,16.0,14.0,8.0,0
5009,439120,55,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
5028,461510,55,train,25.0,447,9.88,1080,1920,3,24.53,34.53,34.0,9.47,0
5006,439106,55,train,25.0,148,5.8,1080,1920,3,0.0,5.92,2.0,2.0,0
4997,438959,55,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
4992,415415,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
5025,461373,55,train,25.0,334,9.88,1080,1920,3,4.800000000000001,14.8,10.0,5.199999999999999,0
5038,469457,55,train,25.0,215,8.48,1080,1920,3,0.0,8.6,2.0,2.0,1
5003,439076,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
4986,404841,55,train,25.0,224,8.84,1080,1920,3,0.0,9.0,4.0,4.0,0
4991,415414,55,train,25.0,246,9.72,1080,1920,3,0.0,9.82,2.0,2.0,0
4987,410763,55,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
5014,439362,55,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
5000,438992,55,train,25.0,138,5.4,1080,1920,3,0.0,5.52,4.0,4.0,0
5022,440980,55,train,25.0,188,7.4,1080,1920,3,0.0,7.52,6.0,6.0,0
4981,404714,55,train,25.0,423,9.96,1080,1920,3,19.0,29.0,24.0,5.0,0
5020,440978,55,train,25.0,186,7.32,1080,1920,3,0.0,7.44,2.0,2.0,1
5016,440223,55,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
5011,439212,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
5021,440979,55,train,25.0,427,9.96,1080,1920,3,27.0,37.0,32.0,5.0,1
4982,404715,55,train,25.0,259,9.88,1080,1920,3,0.3599999999999994,10.36,8.0,7.640000000000001,0
5033,469439,55,train,25.0,136,5.32,1080,1920,3,0.0,5.44,4.0,4.0,1
5013,439230,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
4983,404758,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
5019,440228,55,train,25.0,417,9.88,1080,1920,3,6.68,16.68,14.0,7.32,0
4999,438990,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
5031,469437,55,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
5037,469443,55,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
5012,439215,55,train,25.0,365,9.88,1080,1920,3,4.6,14.6,14.0,9.4,0
4995,438935,55,train,25.0,427,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
5018,440227,55,train,25.0,255,9.96,1080,1920,3,7.0,17.0,12.0,5.0,0
5007,439107,55,train,25.0,284,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5032,469438,55,train,25.0,182,7.16,1080,1920,3,0.0,7.28,6.0,6.0,1
5083,407585,56,train,25.0,284,9.84,1080,1920,3,15.2,25.2,22.0,6.800000000000001,1
5116,472196,56,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
5120,472200,56,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
5082,407583,56,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
5076,404389,56,train,25.0,287,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
5091,407603,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5073,400130,56,train,25.0,310,9.84,1080,1920,3,9.8,19.8,18.0,8.2,0
5106,463174,56,train,25.0,358,9.88,1080,1920,3,4.32,14.32,12.0,7.68,1
5081,407581,56,train,25.0,291,9.84,1080,1920,3,1.6799999999999995,11.68,10.0,8.32,1
5078,404765,56,train,25.0,464,9.96,1080,1920,3,11.0,21.0,16.0,5.0,0
5090,407602,56,train,25.0,289,9.96,1080,1920,3,17.0,27.0,22.0,5.0,1
5097,451771,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5114,472190,56,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,0
5098,451854,56,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5103,463171,56,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
5117,472197,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
5101,463169,56,train,25.0,278,9.88,1080,1920,3,7.800000000000001,17.8,16.0,8.2,1
5077,404390,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
5085,407587,56,train,25.0,272,9.84,1080,1920,3,9.88,19.88,18.0,8.120000000000001,1
5129,201834651,56,train,25.0,277,9.96,720,1280,3,1.0,11.0,6.0,5.0,1
5092,407604,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
5126,201834061,56,train,25.0,147,5.76,720,1280,3,0.0,5.93,2.0,2.0,0
5123,472204,56,train,25.0,349,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5115,472195,56,train,25.0,303,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
5124,472205,56,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
5088,407598,56,train,25.0,182,7.16,1080,1920,3,0.0,7.32,4.0,4.0,0
5113,472188,56,train,25.0,293,9.92,1080,1920,3,5.52,15.52,14.0,8.48,0
5086,407595,56,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
5110,472184,56,train,25.0,400,9.88,1080,1920,3,6.0,16.0,12.0,6.0,0
5072,400127,56,train,25.0,284,9.84,1080,1920,3,1.4000000000000004,11.4,10.0,8.6,0
5107,464046,56,train,25.0,408,9.88,1080,1920,3,6.32,16.32,14.0,7.68,1
5080,407580,56,train,25.0,426,9.96,1080,1920,3,27.0,37.0,32.0,5.0,1
5108,464908,56,train,25.0,289,9.88,1080,1920,3,2.880000000000001,12.88,10.0,7.119999999999999,1
5096,451746,56,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,1
5102,463170,56,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
5074,400131,56,train,25.0,427,9.96,1080,1920,3,17.0,27.0,22.0,5.0,0
5079,405137,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
5127,201834071,56,train,25.0,353,9.8,720,1280,3,4.17,14.17,14.0,9.83,1
5112,472186,56,train,25.0,273,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
5084,407586,56,train,25.0,197,7.76,1080,1920,3,0.0,7.92,6.0,6.0,1
5105,463173,56,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,1
5104,463172,56,train,25.0,234,9.24,1080,1920,3,0.0,9.36,8.0,8.0,1
5087,407597,56,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
5071,400126,56,train,25.0,477,9.96,1080,1920,3,9.0,19.0,14.0,5.0,1
5094,414799,56,train,25.0,296,9.96,1080,1920,3,25.0,35.0,30.0,5.0,0
5111,472185,56,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
5093,414752,56,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,0
5099,451855,56,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
5191,415532,57,train,25.0,244,9.64,1080,1920,3,0.0,9.76,8.0,8.0,0
5194,440971,57,train,25.0,294,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5201,476298,57,train,25.0,327,9.96,1080,1920,3,3.0,13.0,8.0,5.0,1
5198,474282,57,train,25.0,277,9.96,1080,1920,3,21.0,31.0,26.0,5.0,1
5179,404104,57,train,25.0,334,9.84,1080,1920,3,3.4000000000000004,13.4,12.0,8.6,0
5178,404103,57,train,25.0,293,9.96,1080,1920,3,35.0,45.0,40.0,5.0,0
5162,403435,57,train,25.0,283,9.96,1080,1920,3,9.0,19.0,14.0,5.0,0
5204,476301,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
5205,476302,57,train,25.0,202,7.96,1080,1920,3,0.0,8.06,2.0,2.0,1
5197,450564,57,train,25.0,208,8.2,1080,1920,3,0.0,8.32,6.0,6.0,0
5195,440972,57,train,25.0,319,9.88,1080,1920,3,2.76,12.76,12.0,9.24,1
5219,488414,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,0
5192,440755,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5174,403646,57,train,25.0,363,9.84,1080,1920,3,14.56,24.56,20.0,5.440000000000001,0
5183,409105,57,train,25.0,474,9.96,1080,1920,3,35.0,45.0,40.0,5.0,0
5168,403557,57,train,25.0,224,8.84,1080,1920,3,0.0,9.04,4.0,4.0,0
5167,403551,57,train,25.0,393,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
5209,476306,57,train,25.0,229,9.04,1080,1920,3,0.0,9.16,2.0,2.0,1
5163,403533,57,train,25.0,348,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5193,440756,57,train,25.0,477,9.96,1080,1920,3,19.0,29.0,24.0,5.0,1
5172,403563,57,train,25.0,154,6.04,1080,1920,3,0.0,6.24,4.0,4.0,0
5166,403547,57,train,25.0,370,9.8,1080,1920,3,4.880000000000001,14.88,10.0,5.119999999999999,0
5185,409384,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5184,409383,57,train,25.0,155,6.08,1080,1920,3,0.0,6.28,2.0,2.0,0
5190,410313,57,train,25.0,345,9.96,1080,1920,3,53.0,63.0,58.0,5.0,0
5215,487883,57,train,25.0,326,9.84,1080,1920,3,13.06,23.06,20.0,6.940000000000001,1
5177,404102,57,train,25.0,327,9.96,1080,1920,3,23.0,33.0,28.0,5.0,0
5170,403559,57,train,25.0,209,8.24,1080,1920,3,0.0,8.4,2.0,2.0,0
5196,440973,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5182,409104,57,train,25.0,264,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5208,476305,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
5217,487885,57,train,25.0,267,9.88,1080,1920,3,0.6799999999999997,10.68,8.0,7.32,1
5206,476303,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,4.0,4.0,1
5203,476300,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,1
5187,409662,57,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5186,409385,57,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5169,403558,57,train,25.0,354,9.8,1080,1920,3,15.4,25.4,22.0,6.600000000000001,0
5218,487886,57,train,25.0,291,9.84,1080,1920,3,1.66,11.66,8.0,6.34,1
5173,403644,57,train,25.0,252,9.96,1080,1920,3,0.0,10.0,2.0,2.0,0
5165,403535,57,train,25.0,377,9.96,1080,1920,3,5.0,15.0,10.0,5.0,0
5175,403674,57,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
5200,474284,57,train,25.0,427,9.96,1080,1920,3,7.0,17.0,12.0,5.0,1
5211,476463,57,train,25.0,377,9.96,1080,1920,3,15.0,25.0,20.0,5.0,0
5171,403560,57,train,25.0,294,9.84,1080,1920,3,18.2,28.2,26.0,7.800000000000001,0
5213,487881,57,train,25.0,277,9.96,1080,1920,3,11.0,21.0,16.0,5.0,1
5181,409103,57,train,25.0,320,9.96,1080,1920,3,21.0,31.0,26.0,5.0,0
5207,476304,57,train,25.0,277,9.96,1080,1920,3,1.0,11.0,6.0,5.0,1
5259,405944,58,train,25.0,319,9.84,1080,1920,3,2.8000000000000007,12.8,8.0,5.199999999999999,1
